Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
avjoshi2,eht,2022-12-01,2022-12-01,27,77.74111111111111,8.216666666666667,5.7800082610491526,1.9198575301940168,8.1,1000.2152777777776,807
jiyuluo1002,UCSD_Xu,2022-11-28,2022-11-29,23,0.33555555555555555,0.8166666666666667,0.745679012345679,0.053427919450085265,0.8166666666666667,1009.3738888888887,27
ericj,UChicago_Jonas,2022-11-17,2022-11-18,19,8217.1575,182.45,53.57268825383027,18.594498495670862,63.833333333333336,1000.7377777777759,9203
zackmweinstein,UCBerkeley_Altman,2022-11-29,2022-11-30,17,129929.86027777777,261.73333333333335,88.3986848321975,61.46234534943637,146.21666666666667,1000.03166666682,88189
naharrison,Emory_Lin,2022-11-17,2022-11-17,19,146.38666666666666,23.433333333333334,7.718101933216169,5.545358383322944,17.003333333333334,1000.6027777777781,1138
chaika7191,WSU_3DHydro,2022-11-17,2022-11-17,17,4.056388888888889,16.033333333333335,2.340224358974359,2.230912819808131,3.675,1005.0174999999999,104
valetov,MSU_Berz,2022-11-22,2022-11-23,16,10.016666666666667,8.333333333333334,1.3628117913832198,0.884511938183957,2.93,1002.6899999999996,441
shaan_patel,UTA_Cuntz,2022-11-19,2022-11-19,16,6882.711944444444,32.28333333333333,16.173685687802713,8.115712470107686,27.416666666666668,1000.0494444444356,25533
ckoch5,"OSG-Staff,Illinois_Jackson",2022-11-15,2022-12-07,39,6.058611111111111,19.05,15.146527777777777,7.65925441807104,19.033333333333335,1040.5283333333334,24
yxfu,PixleyLab,2022-11-15,2022-11-15,17,320.90805555555556,28.2,17.87788610337357,1.774367797492507,18.366666666666667,1002.1161111111112,1077
shc167,BiomedInfo,2022-11-17,2022-11-18,16,2.8169444444444443,8.083333333333334,6.500641025641026,1.504212461125465,8.066666666666666,1025.493333333333,26
yangpink,EvolSims,2022-11-29,2022-11-30,19,1052.4452777777778,20.483333333333334,12.34298605681522,5.568466250807396,19.205,1003.6666666666641,5116
kcoakley,NSDF,2022-11-24,2022-11-27,22,0.7127777777777777,42.766666666666666,42.766666666666666,0.0,0.0,1870.4733333333334,1
cnatzke,Mines_Leach,2022-12-02,2022-12-02,35,33.01083333333333,1.7833333333333334,0.6942341395022783,0.18339429735170718,0.9333333333333333,1000.2266666666687,2853
goodgolden_555,CUAnschutz_JuarezColunga,2022-11-14,2022-11-15,17,77.50527777777778,26.433333333333334,16.374354460093898,2.9292700223944204,18.933333333333334,1001.2397222222224,284
goodgolden_555,CUAnschutz_JuarezColunga,2022-12-06,2022-12-08,18,465.2633333333333,74.61666666666666,25.30897552130553,20.496132129568778,55.61,1001.0016666666673,1103
npcooley,BiomedInfo,2022-12-07,2022-12-09,39,754.5194444444444,57.38333333333333,30.000773138944112,16.248674143652973,52.333333333333336,1000.6755555555541,1509
cody.messick,UTAustin_Zimmerman,2022-12-06,2022-12-06,19,49.77361111111111,27.183333333333334,6.082315003394433,4.104872537938852,10.716666666666667,1030.231944444444,491
mclauchc,SC_Gothe,2022-11-29,2022-11-29,30,8.294722222222223,2.4833333333333334,1.6002679528403,0.4677703151703973,2.4166666666666665,1005.743611111111,311
anushd,EvolSims,2022-11-14,2022-11-14,18,345.68555555555554,8.35,5.462505486787816,2.0431664833731618,7.85,1000.0788888888882,3797
achapp,BiostatsChapple,2022-11-14,2022-12-06,30,266.2997222222222,147.55,5.559493157040129,18.484534567970705,6.85,1000.1508333333334,2874
TimtheTyrant,UCSD_Rappel,2022-11-14,2022-11-16,18,9.9175,2.4,1.830923076923077,0.37858959056448155,2.316666666666667,1001.0847222222221,325
abills,CMU_Viswanathan,2022-11-17,2022-12-05,37,1.2255555555555555,3.3666666666666667,1.114141414141414,0.4051194023022473,1.495,1010.8716666666668,66
ananya_11,OSGUserSchool2022,2022-11-18,2022-11-24,26,0.05722222222222222,1.2666666666666666,0.6866666666666668,0.3781166780535107,1.4466666666666665,1270.2555555555555,5
ezw,MIT_Chakraborty,2022-11-19,2022-11-19,23,2269.231388888889,72.71666666666667,46.51653000797175,20.743653066291653,70.2,1000.296111111111,2927
arkajitmandal,Columbia_Mandal,2022-11-21,2022-11-25,27,32.37138888888889,4.5,0.6134817856390818,0.5575315613338254,1.4,1002.0925000000019,3166
marcus_adair,GeoSCIFramework,2022-11-23,2022-11-25,27,2033.8872222222221,72.01666666666667,21.477161797489146,19.453791850264704,51.14666666666667,1000.1755555555876,5682
chunshen1987,WSU_3DHydro,2022-11-23,2022-11-23,27,38.11361111111111,13.666666666666666,6.017938596491229,2.9965585149925955,10.281666666666666,1001.9922222222222,380
gpagola,SSGAforCSP,2022-11-24,2022-11-27,28,22.150833333333335,248.63333333333333,10.383203125,35.943177213094124,9.47,1002.6555555555555,128
ahl,BiomedInfo,2022-12-05,2022-12-06,39,3763.158611111111,162.8,20.032784727767428,26.38243572134781,39.59666666666667,1000.0547222222253,11271
eswright,BiomedInfo,2022-12-06,2022-12-06,40,641.9802777777778,47.11666666666667,8.689108203624333,3.8109733779432022,12.676666666666668,1002.0333333333342,4433
