Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
yangpink,EvolSims,2023-08-30,2023-08-30,27,22.35611111111111,7.333333333333333,5.781752873563218,0.37871443035726365,6.066666666666666,1002.8872222222222,232
mad,NCSU_Hall,2023-08-21,2023-08-23,19,11103.845,20417.566666666666,97.6019191327278,1390.1344654179745,1.5666666666666667,1000.5925000000202,6826
valetov,MSU_Berz,2023-08-31,2023-09-04,28,1703085.3825,20438.383333333335,17220.276870576337,7442.175020639745,20437.966666666667,1000.4074999999987,5934
mclauchc,SC_Gothe,2023-08-21,2023-08-21,25,24.7175,10.916666666666666,8.060054347826087,0.5312545410977432,8.266666666666667,1004.0633333333338,184
jopacabra,NMSU_Sievert,2023-08-23,2023-08-23,16,1375.5227777777777,108.1,64.17680145152929,29.50117706136536,101.01333333333334,1000.0100000000024,1286
cormac,PixleyLab,2023-09-03,2023-09-03,21,488.6166666666667,44.833333333333336,22.621141975308642,14.959056064288449,43.68333333333333,1000.1194444444457,1296
jiewenh,EvolSims,2023-08-16,2023-08-17,22,14.7625,3.2666666666666666,1.9130669546436285,0.28498626766223256,2.1666666666666665,1000.1422222222224,463
wdrew,Harvard_Fox,2023-08-17,2023-08-18,20,397.21,757.9,16.190625,34.02541994456325,21.895,1000.7966666666675,1472
eswright,BiomedInfo,2023-08-19,2023-08-19,18,324.8461111111111,32.266666666666666,16.283013088276245,9.355137630866373,29.173333333333336,1000.8133333333343,1197
shc167,BiomedInfo,2023-08-07,2023-08-09,15,13.21861111111111,23.016666666666666,11.330238095238094,6.202046499329731,20.9,1010.1413888888891,70
aarondj,Caltech_Vallisneri,2023-08-08,2023-08-08,16,68.60222222222222,5.35,3.3573681348559004,0.32484930685865737,3.6333333333333333,1001.5949999999997,1226
aarondj,Caltech_Vallisneri,2023-09-03,2023-09-04,17,392.3286111111111,32.7,2.0133182232865776,3.5593717661060933,2.945,1000.5094444444486,11692
abgvg9,UAB_Thyme,2023-08-08,2023-08-08,16,3686992.4269444444,41714.666666666664,41676.628789876915,12.779053133532733,41679.305,1000.1805555555557,5308
anushd,EvolSims,2023-08-09,2023-08-09,17,926.3966666666666,10.45,6.053561315617513,2.490079463147977,9.033333333333333,1000.6494444444363,9182
anushd,EvolSims,2023-08-29,2023-08-31,16,1773.201388888889,34.833333333333336,9.922783373748679,7.132553528041772,21.216666666666665,1000.0147222222213,10722
d2mcbrid,UCSD_Shah,2023-08-09,2023-08-14,19,212.64638888888888,20.666666666666668,9.11993090302597,5.550957461793337,17.083333333333332,1000.0416666666675,1399
npcooley,BiomedInfo,2023-08-11,2023-08-14,21,4611.982222222222,67.8,32.95449962288119,18.565624396928666,60.45333333333333,1000.1572222222218,8397
kcoakley,NSDF,2023-08-14,2023-09-04,33,6.779166666666667,281.0833333333333,6.070895522388059,34.69285388424682,1.65,1054.127222222222,67
yuw079,UCSD_Xu,2023-08-17,2023-08-17,25,55.675555555555555,1.95,1.1194816800714924,0.43857073678937347,1.8,1000.3761111111103,2984
jjia,SBU_Jia,2023-08-21,2023-08-21,29,584.9975,7.216666666666667,4.647755561440678,1.428272087061844,6.633333333333334,1003.7761111111121,7552
wenbin,WSU_3DHydro,2023-08-23,2023-08-23,31,29.249166666666667,8.283333333333333,3.8485745614035087,2.1776102415601253,7.066666666666666,1002.0005555555554,456
zackmweinstein,UCBerkeley_Altman,2023-08-24,2023-08-24,32,110.75805555555556,17.35,8.317250730079266,4.9531646964918075,15.633333333333333,1005.9358333333342,799
goodgolden_555,CUAnschutz_JuarezColunga,2023-08-26,2023-08-28,35,188.525,18.383333333333333,4.7567283431455,2.997993229609768,9.233333333333333,1000.2694444444453,2378
/DC=org/DC=cilogon/C=US/O=University of Chicago/CN=Lanqing Yuan A33125231,xenon,2023-08-26,2023-08-28,35,116.2761111111111,25.45,3.699133969600566,3.9762076613658324,9.016666666666667,1002.9849999999992,1886
/DC=org/DC=incommon/C=US/ST=Illinois/O=The University of Chicago/CN=xenon-rucio.grid.uchicago.edu,"KOTO,xenon",2023-08-30,2023-09-03,39,208.1863888888889,6.166666666666667,2.1776818921431893,1.7968913531861475,4.85,1000.113333333331,5736
shengli,UCF_Zou,2023-08-30,2023-08-30,38,0.06444444444444444,0.9666666666666667,0.7733333333333333,0.24988886418655082,0.9733333333333333,1021.1888888888889,5
violachenyt,EvolSims,2023-09-03,2023-09-03,42,48.67472222222222,3.8,2.1147598358677286,0.44958558553474237,2.65,1008.3808333333332,1381
