Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
chunshen1987,WSU_3DHydro,2024-08-15,2024-08-15,21,96579.34444444445,18485.9,18396.06560846561,62.50917550999152,18430.076666666668,1001.0586111111115,315
wenbin,WSU_3DHydro,2024-08-23,2024-08-23,25,100.44916666666667,8.833333333333334,4.01528980679547,2.0764634177406758,6.25,1001.7163888888898,1501
lsaleh,PSFmodeling,2024-08-12,2024-08-12,16,91.98805555555556,47.56666666666667,6.7721267893660535,7.015896586824783,16.43,1001.1588888888882,815
tangyicheng2017,PixleyLab,2024-08-10,2024-08-10,15,4236168.574166667,41235.9,41127.85023462783,61.311538922656574,41186.433333333334,1004.7183333333338,6180
jopacabra,NMSU_Sievert,2024-08-12,2024-08-21,22,638.2336111111111,74.01666666666667,14.407079257587158,16.708000462528407,43.53333333333333,1004.0497222222232,2658
cormac,PixleyLab,2024-08-27,2024-08-27,33,15224.747777777779,715.05,34.16173772126651,78.52049046707988,39.1,1000.0500000000092,26740
sarosboro,CompBinFormMod,2024-08-07,2024-08-17,26,2087.451666666667,18.216666666666665,3.7299234640698056,2.411398167027865,7.266666666666667,1000.0102777778138,33579
anushd,EvolSims,2024-08-05,2024-08-05,16,18.227222222222224,3.683333333333333,2.5732549019607847,0.19525555505415013,2.816666666666667,1002.1249999999995,425
dollynam47,LSU_Wilson,2024-08-26,2024-08-27,36,2852.611388888889,23.133333333333333,13.115454661558111,5.965691805375673,20.916666666666668,1000.0491666666607,13050
aashish_tripathee,Michigan_Riles,2024-08-19,2024-08-19,26,320.78472222222223,480.1666666666667,31.500954719039825,93.10076025770374,125.71666666666667,1003.0322222222226,611
jakea,UCSD_Gilson,2024-08-18,2024-08-19,26,3561.3244444444445,1215.8333333333333,40.86430802575381,22.759818121540206,61.016666666666666,1000.3213888888905,5229
mukisa,ACE_NIAID,2024-08-08,2024-08-14,21,2.1341666666666668,44.06666666666667,14.227777777777778,13.72736267864702,44.06666666666667,1038.9177777777777,9
TimtheTyrant,UCSD_Rappel,2024-08-05,2024-08-06,17,945.535,158.63333333333333,87.28015384615384,51.0182087562675,146.03333333333333,1000.5100000000009,650
alice,WSU_3DHydro,2024-08-08,2024-08-08,20,23.21388888888889,62.15,1.9897619047619048,5.249789977600122,2.85,1002.4386111111102,700
kvarela,SSGAforCSP,2024-08-08,2024-08-30,37,5.968055555555556,49.833333333333336,3.41031746031746,8.218266273325264,6.38,1007.1419444444443,105
eswright,BiomedInfo,2024-08-09,2024-08-10,21,35.029444444444444,5.25,2.968596986817326,1.3018610729230011,4.266666666666667,1014.6780555555555,708
valetov,MSU_Berz,2024-08-09,2024-08-12,21,9.993611111111111,5.5,1.6032531194295898,0.2941069893124279,1.75,1000.0177777777775,374
jwterbot2,DemoSims,2024-08-12,2024-08-12,24,58.18055555555556,11.866666666666667,1.9523676360924682,0.8879372125924726,3.3333333333333335,1000.2775000000016,1788
xz51,Rice_Foster,2024-08-13,2024-08-14,25,91.58944444444444,906.1666666666666,7.072543972543972,72.01291808655304,1.4833333333333334,1003.2016666666675,777
csmith,SPRI_Smith,2024-08-13,2024-08-18,27,195.6561111111111,168.75,3.2938739244294797,3.7591438243658306,6.75,1000.1633333333307,3564
nkremerh,Seattle_Herman,2024-08-15,2024-08-19,30,137.79944444444445,17.6,0.11235176880916792,0.3659773533154547,0.23333333333333334,1000.0316666666844,73590
xli11,KOTO,2024-08-15,2024-08-16,27,796.5377777777778,7.083333333333333,2.3644321311367276,0.8594929813057471,3.5833333333333335,1003.0269444444366,20213
xevra,CompBinFormMod,2024-08-15,2024-08-16,27,2.8180555555555555,5.766666666666667,1.1660919540229886,0.8256203564394595,2.2,1004.573611111111,145
jredeker,KOTO,2024-08-19,2024-08-19,31,751.3933333333333,29.5,4.1160960467451835,1.842041293501431,6.716666666666667,1000.0147222222205,10953
maplewen,UCMerced_Han,2024-08-30,2024-08-30,42,13.273333333333333,5.0,1.88274231678487,0.5490012402767164,2.2666666666666666,1000.3900000000003,423
chenzhuo,MIT_Choi,2024-08-30,2024-08-30,42,21.683888888888887,6.95,2.40486752926679,0.29306091431167847,2.5,1000.4711111111117,541
hroch,WSU_3DHydro,2024-08-30,2024-08-30,42,33.294444444444444,36.5,4.8723577235772355,7.387781778783282,6.666666666666667,1002.3791666666664,410
