Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
pk558,PixleyLab,2024-08-21,2024-08-21,21,5175154.219722223,81875.23333333334,81370.34936670162,750.691735797984,81841.08333333333,1000.6394444444468,3816
wenbin,WSU_3DHydro,2024-08-23,2024-08-23,25,100.44916666666667,8.833333333333334,4.01528980679547,2.0764634177406758,6.25,1001.7163888888899,1501
jopacabra,NMSU_Sievert,2024-08-14,2024-08-21,19,232.51388888888889,35.71666666666667,12.456101190476192,10.819866195834342,31.466666666666665,1001.2725000000003,1120
lsaleh,PSFmodeling,2024-08-12,2024-08-12,15,91.94666666666667,47.56666666666667,6.76078431372549,6.97933961365402,16.426666666666666,1001.2099999999994,816
cormac,PixleyLab,2024-08-27,2024-08-27,30,15224.747777777779,715.05,34.16173772126651,78.52049046707988,39.1,1000.0500000000092,26740
tangyicheng2017,PixleyLab,2024-08-24,2024-08-24,19,3813380.1302777776,61652.1,61456.569384009315,98.9628473578652,61632.49333333333,1000.3891666666669,3723
anushd,EvolSims,2024-08-18,2024-08-18,20,540.4127777777778,5.1,3.1022547518816177,1.0476752480481002,4.633333333333334,1000.0877777777741,10452
dollynam47,LSU_Wilson,2024-08-26,2024-08-27,32,2852.611388888889,23.133333333333333,13.115454661558111,5.965691805375673,20.916666666666668,1000.0491666666607,13050
aashish_tripathee,Michigan_Riles,2024-08-19,2024-08-19,22,300.88305555555553,480.1666666666667,29.988344407530455,90.28202161540356,122.95833333333333,1000.565555555556,602
jakea,UCSD_Gilson,2024-08-18,2024-08-19,22,3561.3244444444445,1215.8333333333333,40.86430802575381,22.759818121540206,61.016666666666666,1000.3213888888905,5229
chunshen1987,WSU_3DHydro,2024-08-15,2024-08-15,20,96579.34444444445,18485.9,18396.06560846561,62.50917550999152,18430.076666666668,1001.0586111111115,315
mukisa,ACE_NIAID,2024-08-08,2024-08-14,17,2.1341666666666668,44.06666666666667,14.227777777777778,13.72736267864702,44.06666666666667,1038.9177777777777,9
alice,WSU_3DHydro,2024-08-08,2024-08-08,16,23.21388888888889,62.15,1.9897619047619048,5.249789977600122,2.85,1002.4386111111102,700
kvarela,SSGAforCSP,2024-08-08,2024-08-30,33,5.968055555555556,49.833333333333336,3.41031746031746,8.218266273325264,6.38,1007.1419444444443,105
eswright,BiomedInfo,2024-08-09,2024-08-10,17,35.029444444444444,5.25,2.968596986817326,1.3018610729230011,4.266666666666667,1014.6780555555555,708
valetov,MSU_Berz,2024-08-09,2024-08-12,17,10.023333333333333,5.5,1.6037333333333335,0.2938607113022406,1.75,1003.0263888888887,375
jwterbot2,DemoSims,2024-08-12,2024-08-12,20,58.32555555555555,11.866666666666667,1.9550465549348233,0.8910502472583526,3.3333333333333335,1000.376666666668,1790
xz51,Rice_Foster,2024-08-13,2024-08-14,21,91.58944444444444,906.1666666666666,7.072543972543972,72.01291808655304,1.4833333333333334,1003.2016666666675,777
csmith,SPRI_Smith,2024-08-13,2024-08-18,23,195.6561111111111,168.75,3.2938739244294797,3.7591438243658306,6.75,1000.1633333333307,3564
nkremerh,Seattle_Herman,2024-08-15,2024-08-19,26,137.79944444444445,17.6,0.11235176880916792,0.3659773533154547,0.23333333333333334,1000.0941666666844,73590
xli11,KOTO,2024-08-15,2024-08-16,23,796.5377777777778,7.083333333333333,2.3644321311367276,0.8594929813057471,3.5833333333333335,1003.0269444444366,20213
xevra,CompBinFormMod,2024-08-15,2024-08-16,23,2.850277777777778,5.766666666666667,1.1713470319634705,0.8252150379233796,2.2,1004.444722222222,146
jredeker,KOTO,2024-08-19,2024-08-19,27,751.3933333333333,29.5,4.1160960467451835,1.842041293501431,6.716666666666667,1000.4624999999984,10953
akbarovic,WSU_3DHydro,2024-08-28,2024-09-04,39,22.621666666666666,43.86666666666667,3.49819587628866,6.27773967274847,3.9116666666666666,1000.0116666666667,388
maplewen,UCMerced_Han,2024-08-30,2024-08-30,38,13.273333333333333,5.0,1.88274231678487,0.5490012402767164,2.2666666666666666,1000.3900000000003,423
chenzhuo,MIT_Choi,2024-08-30,2024-08-30,38,21.683888888888887,6.95,2.40486752926679,0.29306091431167847,2.5,1000.4711111111117,541
hroch,WSU_3DHydro,2024-08-30,2024-08-30,38,33.294444444444444,36.5,4.8723577235772355,7.387781778783282,6.666666666666667,1002.3791666666665,410
