Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
ahoerter,TG-MED220017,2023-06-11,2023-06-11,24,709.8880555555555,13.083333333333334,6.652082357228382,3.5246093987482547,11.75,1000.0783333333344,6403
valetov,MSU_Berz,2023-06-12,2023-06-12,23,91.91555555555556,34.25,5.697245179063361,1.096785274853581,6.216666666666667,1000.6305555555565,968
yuw079,UCSD_Xu,2023-06-12,2023-06-13,25,45.970555555555556,4.533333333333333,1.358066633842114,0.7295428637744942,2.566666666666667,1000.0163888888874,2031
aashish_tripathee,Michigan_Riles,2023-06-24,2023-06-24,18,3.6694444444444443,18.916666666666668,13.760416666666666,1.5947236495764772,17.084999999999997,1030.3322222222223,16
violachenyt,EvolSims,2023-06-15,2023-06-15,21,23.182222222222222,2.75,2.190446194225722,0.26323314063963665,2.566666666666667,1001.3197222222216,635
cnatzke,Mines_Leach,2023-06-26,2023-06-28,24,14.008055555555556,12.483333333333333,3.654275362318841,1.5602589178885633,6.028333333333333,1001.7005555555561,230
alice,WSU_3DHydro,2023-06-07,2023-06-07,16,28.369722222222222,23.75,3.324576822916667,1.7334204638899533,4.123333333333333,1002.3244444444454,512
xevra,CompBinFormMod,2023-06-07,2023-06-13,18,118.075,237.63333333333333,16.286206896551725,21.681975893381374,37.733333333333334,1007.4055555555547,435
jiewenh,EvolSims,2023-06-14,2023-06-14,22,135.59277777777777,23.083333333333332,16.435488215488213,2.4854502074066627,19.796666666666667,1000.2811111111115,495
sadifenchen,IIT_Kang,2023-06-14,2023-06-15,19,5021.764166666667,293.93333333333334,90.61830075187969,88.68498295107614,238.13,1000.9497222222216,3325
jiyuluo1002,UCSD_Xu,2023-06-02,2023-06-02,15,88.68,22.9,3.847288503253796,1.6529724668367414,5.266666666666667,1000.5138888888881,1383
jiyuluo1002,UCSD_Xu,2023-06-26,2023-06-26,21,212.19722222222222,48.86666666666667,20.018605870020963,13.845762613171761,39.68333333333333,1000.6566666666707,636
jopacabra,NMSU_Sievert,2023-06-14,2023-06-16,21,2047.0961111111112,79.56666666666666,45.54162649857867,23.267468966872507,74.48333333333333,1000.9833333333346,2697
nishantpanicker,BiomedInfo,2023-06-13,2023-06-17,22,209314.6475,1359.25,362.13606833910035,569.8762993679605,1296.9316666666666,1000.0141666666728,34680
shafayetrahat,UMontana_Roy,2023-06-06,2023-06-08,17,70.90777777777778,218.0,6.807146666666667,9.815814492781287,14.32,1004.8619444444445,625
shaan_patel,UTA_Cuntz,2023-05-31,2023-05-31,15,16.352222222222224,8.75,1.8617330803289058,0.47703592858494326,2.1333333333333333,1002.209444444446,527
TimtheTyrant,UCSD_Rappel,2023-06-06,2023-06-06,21,8.781666666666666,14.933333333333334,2.186307053941909,1.4185752371563458,3.6300000000000003,1002.0574999999995,241
npcooley,BiomedInfo,2023-06-07,2023-06-07,22,15368.7725,212.86666666666667,138.9162925579994,54.524578904885985,203.3,1000.0316666666699,6638
chenzhuo,MIT_Choi,2023-06-08,2023-06-08,23,1.4141666666666666,2.05,2.020238095238095,0.028402763875041915,2.05,1013.1255555555555,42
anushd,EvolSims,2023-06-23,2023-06-23,38,428.86583333333334,17.4,10.15467640094712,3.5230884777266884,15.116666666666667,1000.3005555555543,2534
zxy,SBU_Jia,2023-06-23,2023-06-23,38,81.1025,98.15,7.44059633027523,7.277442556009062,9.8,1000.2974999999996,654
first_philosopher,SBU_Jia,2023-06-23,2023-06-23,38,36.3925,106.88333333333334,3.3593076923076923,5.4538682705495445,3.6333333333333333,1001.2669444444449,650
