Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
chunshen1987,WSU_3DHydro,2023-09-20,2023-09-20,19,59.666666666666664,5.066666666666666,2.3307291666666665,1.173812187907073,4.766666666666667,1000.680000000001,1536
anushd,EvolSims,2023-08-29,2023-08-31,16,1773.201388888889,34.833333333333336,9.922783373748679,7.132553528041772,21.216666666666665,1000.0147222222212,10722
valetov,MSU_Berz,2023-08-31,2023-09-04,19,1703085.3825,20438.383333333335,17220.276870576337,7442.175020639745,20437.966666666667,1000.370833333332,5934
aarondj,Caltech_Vallisneri,2023-09-03,2023-09-04,16,392.3286111111111,32.7,2.0133182232865776,3.5593717661060933,2.945,1000.5094444444486,11692
npcooley,BiomedInfo,2023-08-31,2023-09-01,16,8789.295555555556,101.9,58.65395766136507,24.552668600590916,93.38333333333334,1000.0530555555578,8991
wdecatur,SUNYUpstateMed_Schmitt,2023-09-06,2023-09-14,27,421.19,41.36666666666667,15.223734939759035,12.993611431042577,36.083333333333336,1000.3755555555548,1660
jiewenh,EvolSims,2023-09-06,2023-09-06,22,238.33277777777778,14.133333333333333,7.262552903335026,2.4955489973656646,9.75,1000.4530555555535,1969
cjversoza,ASU_Pfeifer,2023-09-07,2023-09-08,15,119.06222222222222,25.183333333333334,2.6321788258413163,1.6857801000491675,5.6,1000.6191666666672,2714
mclauchc,SC_Gothe,2023-08-31,2023-08-31,17,3.908611111111111,2.0166666666666666,1.1439837398373984,0.17124944462196273,1.3166666666666667,1000.7347222222221,205
mclauchc,SC_Gothe,2023-09-21,2023-09-21,17,10.41638888888889,5.366666666666666,2.9480345911949684,0.35404837609509976,2.9166666666666665,1003.9733333333328,212
fliphilipp,UCSD_Fricker,2023-08-30,2023-09-10,24,1077.2394444444444,105.23333333333333,32.44697121820616,33.500760678583184,87.23333333333333,1000.3280555555561,1992
wenbin,WSU_3DHydro,2023-09-13,2023-09-13,15,14.176111111111112,5.066666666666666,4.622644927536232,0.33231704382762417,5.033333333333333,1009.9277777777783,184
goodgolden_555,CUAnschutz_JuarezColunga,2023-08-28,2023-08-28,15,187.685,18.383333333333333,4.874935064935064,2.983747570203233,9.266666666666667,1000.4500000000008,2310
/DC=org/DC=cilogon/C=US/O=University of Chicago/CN=Lanqing Yuan A33125231,xenon,2023-08-28,2023-08-28,15,265.71805555555557,25.3,7.126992996572791,7.851995519562995,21.886666666666667,1000.3472222222216,2237
yangpink,EvolSims,2023-08-30,2023-08-30,18,22.35611111111111,7.333333333333333,5.781752873563218,0.37871443035726365,6.066666666666666,1002.8872222222222,232
/DC=org/DC=incommon/C=US/ST=Illinois/O=The University of Chicago/CN=xenon-rucio.grid.uchicago.edu,"KOTO,xenon",2023-08-30,2023-09-03,19,208.1863888888889,6.166666666666667,2.1776818921431893,1.7968913531861475,4.85,1000.113333333331,5736
shengli,UCF_Zou,2023-08-30,2023-08-30,18,0.06444444444444444,0.9666666666666667,0.7733333333333333,0.24988886418655082,0.9733333333333333,1021.1888888888889,5
violachenyt,EvolSims,2023-09-03,2023-09-03,22,48.71138888888889,3.8,2.1148215147129763,0.4494286298301651,2.65,1008.3813888888886,1382
ahl,BiomedInfo,2023-09-05,2023-09-06,24,169.86916666666667,106.08333333333333,5.700307606263982,12.081686548088262,4.2,1000.0311111111096,1788
hej24,Pitt_Aizenstein,2023-09-06,2023-09-13,29,7.128611111111111,8.95,2.3762037037037036,1.2131572694352017,3.591666666666667,1019.1066666666662,180
mpmoers,Clemson,2023-09-08,2023-09-12,30,483.84805555555556,16.816666666666666,4.783470643159224,3.659268254480237,10.566666666666666,1000.1344444444397,6069
vdiogo,psychosisfmri,2023-09-13,2023-09-14,32,1.4275,1.9,0.5008771929824561,0.3765480602691593,0.9166666666666666,1002.6400000000002,171
aashish_tripathee,Michigan_Riles,2023-09-18,2023-09-24,40,181.11833333333334,217.91666666666666,4.106991685563114,21.70531183106713,2.3333333333333335,1000.0641666666677,2646
