Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
aashish_tripathee,Michigan_Riles,2023-06-24,2023-06-24,18,3.6694444444444443,18.916666666666668,13.760416666666666,1.5947236495764772,17.084999999999997,1030.3322222222223,16
jopacabra,NMSU_Sievert,2023-06-14,2023-06-16,19,2047.0961111111112,79.56666666666666,45.54162649857867,23.267468966872507,74.48333333333333,1000.9833333333346,2697
violachenyt,EvolSims,2023-06-15,2023-06-15,21,23.225833333333334,2.75,2.1911163522012576,0.26356820865588887,2.566666666666667,1003.0016666666661,636
nishantpanicker,BiomedInfo,2023-06-13,2023-06-17,19,209314.6475,1359.25,362.13606833910035,569.8762993679605,1296.9316666666666,1000.0172222222284,34680
cnatzke,Mines_Leach,2023-06-26,2023-06-28,22,14.008055555555556,12.483333333333333,3.654275362318841,1.5602589178885633,6.028333333333333,1003.2366666666671,230
valetov,MSU_Berz,2023-06-12,2023-06-12,22,91.91555555555556,34.25,5.697245179063361,1.096785274853581,6.216666666666667,1000.6305555555565,968
xevra,CompBinFormMod,2023-06-12,2023-06-13,16,119.02333333333333,237.63333333333333,15.90512249443207,21.445675034135284,37.733333333333334,1004.4572222222213,449
sadifenchen,IIT_Kang,2023-06-14,2023-06-15,18,5021.764166666667,293.93333333333334,90.61830075187969,88.68498295107614,238.13,1000.9497222222216,3325
jiewenh,EvolSims,2023-06-14,2023-06-14,21,135.58333333333334,23.083333333333332,16.434343434343432,2.483781193687638,19.783333333333335,1000.3177777777781,495
jiyuluo1002,UCSD_Xu,2023-06-26,2023-06-26,34,212.19722222222222,48.86666666666667,20.018605870020963,13.845762613171761,39.68333333333333,1000.6566666666707,636
alice,WSU_3DHydro,2023-06-07,2023-06-07,16,28.381666666666668,23.75,3.3259765625,1.7353474803239173,4.123333333333333,1000.5525000000009,512
TimtheTyrant,UCSD_Rappel,2023-06-06,2023-06-06,18,8.750833333333333,14.933333333333334,2.187708333333333,1.421372716099006,3.631666666666667,1000.1077777777773,240
npcooley,BiomedInfo,2023-06-07,2023-06-07,19,15368.7725,212.86666666666667,138.9162925579994,54.524578904885985,203.3,1000.0316666666699,6638
chenzhuo,MIT_Choi,2023-06-08,2023-06-08,20,1.4141666666666666,2.05,2.020238095238095,0.028402763875041915,2.05,1013.1255555555555,42
ahoerter,TG-MED220017,2023-06-11,2023-06-11,23,709.8880555555555,13.083333333333334,6.652082357228382,3.5246093987482547,11.75,1000.0783333333345,6403
yuw079,UCSD_Xu,2023-06-12,2023-06-13,24,45.970555555555556,4.533333333333333,1.358066633842114,0.7295428637744942,2.566666666666667,1000.0163888888874,2031
anushd,EvolSims,2023-06-23,2023-06-23,35,428.86583333333334,17.4,10.15467640094712,3.5230884777266884,15.116666666666667,1000.3005555555543,2534
zxy,SBU_Jia,2023-06-23,2023-06-23,35,81.26833333333333,98.15,7.444427480916031,7.272537636684148,9.8,1000.9797222222218,655
first_philosopher,SBU_Jia,2023-06-23,2023-06-23,35,36.3925,106.88333333333334,3.3593076923076923,5.4538682705495445,3.6333333333333333,1001.2669444444449,650
